,Week,Home_team,Away_team,home_first_down_pg,home_first_down_pg_allowed,away_first_down_pg,away_first_down_pg_allowed,home_YPR,home_YPR_defended,home_rush_yards_pg,home_rush_yards_pg_defended,home_rush_td_pg,home_rush_td_pg_allowed,away_YPR,away_YPR_defended,away_rush_yards_pg,away_rush_yards_pg_defended,away_rush_td_pg,away_rush_td_pg_allowed,home_YPP,home_YPP_defended,home_pass_yards_pg,home_pass_yards_pg_defended,home_pass_td_pg,home_pass_td_pg_allowed,away_YPP,away_YPP_defended,away_pass_yards_pg,away_pass_yards_pg_defended,away_pass_td_pg,away_pass_td_pg_allowed,home_interceptions_won,home_interceptions_lost,home_interceptions_won_pg,home_interceptions_lost_pg,away_interceptions_won,away_interceptions_lost,away_interceptions_won_pg,away_interceptions_lost_pg,home_sacks_won_pg,home_sacks_lost_pg,away_sacks_won_pg,away_sacks_lost_pg,home_total_fumbles_won,home_total_fumbles_lost,home_fumbles_won_pg,home_fumbles_lost_pg,away_total_fumbles_won,away_total_fumbles_lost,away_fumbles_won_pg,away_fumbles_lost_pg,home_penalties_pg,home_penalty_yards_pg,away_penalties_pg,away_penalty_yards_pg,home_third_down_att_pg,home_third_down_def_pg,home_third_down_conv_pct,home_third_down_conv_pct_allowed,away_third_down_att_pg,away_third_down_def_pg,away_third_down_conv_pct,away_third_down_conv_pct_allowed,home_time_of_poss_pg,away_time_of_poss_pg
30,2,MIN,GNB,15.0,19.0,18.0,20.0,2.32142857143,2.90909090909,65.0,64.0,0.0,0.0,3.8,1.84615384615,95.0,48.0,1.0,1.0,7.15151515152,6.60975609756,236.0,271.0,0.0,2.0,5.85294117647,8.20512820513,199.0,320.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,5.0,24.0,14.0,14.0,42.8571428571,57.1428571429,14.0,15.0,50.0,26.6666666667,29.5833333333,28.6166666667
31,2,CHI,PHI,14.0,17.0,23.0,14.0,3.65,3.68571428571,73.0,129.0,1.0,0.0,3.91176470588,5.71428571429,133.0,120.0,1.0,1.0,7.44827586207,6.6,216.0,231.0,1.0,2.0,7.51351351351,7.30769230769,278.0,190.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,7.0,46.0,13.0,20.0,30.7692307692,60.0,15.0,10.0,33.3333333333,20.0,23.6833333333,39.3333333333
32,3,NWE,HOU,24.0,22.0,16.0,14.0,3.86956521739,4.62857142857,133.5,81.0,1.0,1.0,3.27536231884,4.92307692308,113.0,96.0,0.0,0.5,8.64705882353,8.0243902439,294.0,329.0,2.0,2.0,7.33823529412,6.09090909091,249.5,201.0,1.5,0.5,2.0,0.0,1.0,0.0,1.0,3.0,0.5,1.5,1.5,2.0,4.5,2.0,2.0,3.0,1.0,1.5,3.0,0.0,1.5,0.0,7.5,67.0,5.5,56.5,15.0,11.0,56.6666666667,50.0,17.5,13.5,45.7142857143,25.9259259259,35.375,35.15
33,3,BUF,ARI,13.5,23.0,20.5,20.0,3.51162790698,3.21875,75.5,103.0,0.5,1.5,4.02040816327,3.67307692308,98.5,95.5,1.0,0.5,7.88679245283,9.4328358209,209.0,316.0,1.5,1.0,8.25352112676,5.96470588235,293.0,253.5,2.5,1.0,0.0,1.0,0.0,0.5,4.0,0.0,2.0,0.0,2.5,1.0,2.5,2.0,2.0,0.0,1.0,0.0,3.0,0.0,1.5,0.0,7.0,74.0,4.5,44.0,11.5,14.0,26.0869565217,50.0,13.0,14.5,46.1538461538,51.724137931,23.9583333333,27.5333333333
34,3,MIA,CLE,17.0,25.0,15.5,22.5,3.72222222222,3.9,67.0,136.5,1.0,0.5,6.02272727273,3.55,132.5,106.5,1.0,0.5,7.74324324324,7.46153846154,286.5,291.0,1.0,2.0,7.62711864407,7.07317073171,225.0,290.0,1.0,2.0,1.0,2.0,0.5,1.0,2.0,3.0,1.0,1.5,2.5,2.5,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,44.5,6.0,37.0,11.5,15.0,34.7826086957,40.0,12.5,15.5,40.0,48.3870967742,24.35,24.8416666667
35,3,TEN,OAK,20.5,18.5,27.0,27.0,4.41304347826,3.96078431373,101.5,101.0,0.0,0.0,6.3137254902,4.45098039216,161.0,113.5,2.0,0.5,6.87837837838,6.79452054795,254.5,248.0,2.0,0.5,7.44578313253,10.7763157895,309.0,409.5,2.0,3.5,1.0,2.0,0.5,1.0,1.0,0.0,0.5,0.0,2.0,2.5,1.0,0.5,0.0,2.0,0.0,1.0,1.0,0.0,0.5,0.0,7.0,46.5,11.5,99.5,13.0,15.0,50.0,43.3333333333,11.5,10.5,39.1304347826,42.8571428571,30.6333333333,31.5833333333
36,3,JAX,BAL,20.0,21.5,20.0,14.0,3.16216216216,4.08333333333,58.5,122.5,0.5,1.0,3.01851851852,4.46808510638,81.5,105.0,0.0,1.0,7.29213483146,7.10169491525,324.5,209.5,1.5,3.0,7.17948717949,6.74545454545,280.0,185.5,1.5,1.0,0.0,3.0,0.0,1.5,2.0,2.0,1.0,1.0,2.0,2.5,2.5,2.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,11.5,86.0,5.0,32.0,13.0,13.5,23.0769230769,51.8518518519,15.5,14.0,51.6129032258,39.2857142857,28.2583333333,31.9333333333
37,3,CAR,MIN,23.5,18.5,15.0,19.5,4.82608695652,3.87272727273,166.5,106.5,0.5,1.5,1.9,3.26666666667,47.5,73.5,0.0,0.5,7.49315068493,6.79032258065,273.5,210.5,2.5,1.5,8.15625,6.28571428571,261.0,242.0,1.0,1.5,4.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,3.5,2.0,2.0,3.0,1.0,1.5,4.0,1.0,2.0,0.5,8.0,67.5,8.0,88.0,15.0,12.0,53.3333333333,37.5,14.0,13.5,35.7142857143,51.8518518519,34.1083333333,29.9416666667
38,3,GNB,DET,19.0,17.5,25.0,23.5,3.70833333333,1.625,89.0,39.0,1.0,0.5,5.3829787234,5.13953488372,126.5,110.5,1.0,0.0,5.88571428571,8.65714285714,206.0,303.0,1.5,1.5,7.59493670886,7.7875,300.0,311.5,2.0,3.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,3.5,3.0,2.5,2.5,1.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,5.5,48.0,12.5,104.0,13.5,14.5,48.1481481481,27.5862068966,12.5,14.0,48.0,50.0,29.1583333333,29.875
39,3,NYG,WAS,20.0,20.0,21.0,23.5,3.16071428571,3.3023255814,88.5,71.0,0.0,0.5,4.72413793103,4.15,68.5,124.5,1.0,2.5,8.33333333333,5.50561797753,287.5,245.0,1.5,0.5,7.78651685393,8.83582089552,346.5,296.0,0.5,1.5,0.0,1.0,0.0,0.5,1.0,3.0,0.5,1.5,1.0,2.0,2.5,1.0,0.0,3.0,0.0,1.5,1.0,0.0,0.5,0.0,3.5,32.5,8.5,53.0,12.5,15.0,48.0,43.3333333333,11.0,13.0,36.3636363636,57.6923076923,28.7,26.925
